user_tag	1	2	3	4	5	6	7	8	9	10	11	12
D0353	126.0	29.0	18.0	9.0	8.0							7.0
D1120	5.0	11.0	12.0	7.0	19.0	23.0	16.0	18.0	16.0	14.0	8.0	14.0
D1121	7.0	4.0	16.0	6.0	8.0	5.0	1.0	9.0	15.0	27.0	14.0	9.0
D0356	3.0	4.0	1.0	2.0	1.0		2.0	1.0	2.0	0.0		2.0
D1122		9.0	21.0	17.0	18.0	13.0	8.0	15.0	4.0			
D0357	84.0	132.0	170.0	135.0	186.0					2.0	1.0	7.0
D1124	1.0	3.0	2.0				0.0	2.0	3.0	6.0	1.0	2.0
D1125		50.0	151.0	45.0	74.0	53.0	25.0	81.0	6.0			
D0360	30.0	8.0	8.0	22.0	6.0			1.0	4.0	3.0	3.0	21.0
D0361	45.0	38.0	70.0	46.0	42.0			5.0	17.0	4.0	5.0	8.0
D0362	2.0	69.0	87.0	115.0	47.0			13.0	7.0	2.0	1.0	3.0
D1128	9.0	3.0						2.0	1.0	0.0		
D1129	20.0	0.0	1.0	4.0	0.0	3.0	2.0	3.0	0.0	7.0	9.0	20.0
D1130	0.0	2.0	1.0					0.0	10.0	6.0	4.0	4.0
D1131	19.0	2.0	22.0	28.0	27.0	12.0	67.0	71.0	27.0	0.0	0.0	1.0
D0363			4.0	43.0	19.0							
D1132		3.0	2.0	0.0		2.0		0.0	0.0			
D0364	0.0	0.0		1.0	0.0			0.0	2.0	2.0	1.0	1.0
D1133	1.0	0.0	1.0	3.0	2.0	3.0	3.0	2.0	5.0	0.0	0.0	1.0
D1135		0.0	0.0					0.0	0.0			
D0366	0.0	24.0	7.0	12.0	2.0						4.0	4.0
D1137	1.0	0.0	1.0	2.0	3.0	0.0	2.0	0.0	0.0		0.0	1.0
D1138	114.0	50.0	33.0	67.0	68.0	99.0	50.0	65.0	12.0			65.0
D1139	7.0	27.0	31.0	71.0	16.0	27.0	20.0	10.0	7.0	2.0	3.0	
D1140									21.0			
D1142	0.0			1.0		0.0		0.0	21.0	33.0	42.0	1.0
D0369	29.0	16.0	25.0	11.0	14.0	6.0	6.0	8.0	21.0	23.0	60.0	40.0
D1145	9.0	14.0	4.0	10.0	12.0	7.0	10.0	21.0	8.0	1.0	4.0	3.0
D1146	7.0	9.0	10.0	13.0	3.0		0.0	0.0	6.0	6.0	7.0	5.0
D1147		1.0	0.0					2.0	0.0	0.0	0.0	0.0
D1148	5.0	2.0	0.0		0.0	2.0			13.0	90.0	51.0	17.0
D0371	2.0	2.0	13.0	39.0	1.0						2.0	0.0
D1151	18.0	76.0	31.0	32.0	48.0	19.0	27.0	44.0	15.0	12.0	4.0	5.0
D1152	5.0	6.0								27.0	32.0	15.0
D1153	12.0	4.0	1.0	12.0	3.0	2.0	6.0	7.0	2.0	13.0	9.0	4.0
D0373	36.0	15.0	18.0	18.0	0.0					60.0	87.0	56.0
D0374	20.0	38.0	36.0	21.0	44.0					18.0	57.0	21.0
D1154	43.0	31.0	20.0	35.0	51.0	71.0	59.0	43.0	6.0	9.0	20.0	25.0
D0375		0.0	209.0	226.0	28.0							
D0376	10.0									9.0	21.0	8.0
D1155	5.0	5.0	2.0	0.0	0.0					10.0	9.0	22.0
D1157	2.0	2.0	3.0	11.0	2.0	3.0	4.0	6.0	0.0	1.0	4.0	6.0
D0377	6.0	4.0	24.0	2.0	0.0					27.0	26.0	5.0
D1158	8.0	14.0	3.0	3.0	4.0	18.0	20.0	5.0	2.0	3.0	2.0	17.0
D0378	177.0	142.0	186.0	158.0	148.0							45.0
D1160	1.0		0.0	0.0						1.0	4.0	0.0
D1162	39.0	123.0	58.0	7.0	18.0	23.0	8.0	14.0	0.0	0.0	62.0	58.0
D1163		5.0	16.0	2.0	3.0	2.0	0.0	2.0			0.0	0.0
D1164	40.0	27.0	72.0	44.0	40.0	51.0	55.0	34.0	19.0			72.0
D1165											0.0	
D0380	5.0	1.0	1.0		2.0						0.0	4.0
D0382	140.0	69.0	139.0	100.0	156.0							77.0
D0383	2.0	1.0	1.0	0.0	0.0						3.0	2.0
D1166	2.0	7.0	13.0	83.0	35.0	12.0	36.0	32.0	11.0		1.0	7.0
D1167	0.0	2.0	0.0	1.0	2.0		0.0				1.0	3.0
D0386			2.0	0.0							1.0	
D0387		1.0	42.0	84.0	159.0							
D0389	89.0	138.0	76.0	104.0	27.0							
D0390	9.0	4.0	9.0	4.0	3.0							2.0
D1168	7.0		9.0	4.0	18.0	4.0	1.0	3.0	0.0			1.0
D1169						1.0	7.0	5.0	1.0			
D1170					35.0	155.0	174.0	232.0	68.0			
D1171				0.0	2.0	4.0	1.0	2.0	1.0			
D1172	13.0	11.0	43.0	14.0	7.0	15.0	10.0	16.0	11.0			13.0
D0394	88.0	25.0	7.0	2.0	1.0							31.0
D0395	80.0	22.0	23.0	5.0	0.0							153.0
D1174				53.0	76.0	99.0	137.0	102.0	62.0			
D0398	137.0	49.0	55.0	190.0	108.0							17.0
D0400		0.0		1.0	0.0							
D0402	4.0	0.0		1.0	0.0							
D1176	53.0	34.0	28.0	6.0	14.0	18.0	22.0	29.0	3.0			
D0403	12.0	5.0	43.0	1.0								
D0405	2.0											
D1178	6.0											
D0406			0.0									
D0407	33.0	30.0	50.0	90.0	77.0							
D0408	24.0	29.0	12.0	46.0	15.0							
D1179	4.0	4.0	17.0	4.0	26.0	5.0	6.0	3.0				
D1180						8.0	63.0	128.0	52.0			
D0410	26.0	48.0	52.0	2.0	13.0							
D1181	18.0	96.0	75.0	85.0	2.0		5.0		0.0			
D0411	2.0	7.0	8.0	5.0	3.0							
D1185		7.0	65.0	23.0	12.0	6.0	10.0	26.0	9.0			
D1186		4.0	4.0	0.0		0.0						
D0413		4.0	2.0	5.0	7.0							
D0414		1.0	12.0	14.0	15.0							
D0415		0.0	3.0	6.0	10.0							
D0417			35.0	12.0	8.0							
D0419			11.0	50.0	100.0							
D0420			4.0									
D0421			2.0									
D0422			1.0	1.0	1.0							
D0423			6.0									
D1190				3.0	8.0	9.0	1.0	2.0	0.0			
D0424			7.0	3.0	0.0							
D1191						61.0	103.0	68.0	18.0			
D1193			42.0	109.0	125.0	132.0	41.0	71.0	11.0			
D1194						19.0	4.0	10.0	2.0			
D0426				2.0	1.0							
D0427			20.0	103.0	113.0							
D1198			4.0	8.0	8.0	1.0	2.0		0.0			
D1202				1.0	1.0	2.0	1.0	0.0				
D1204					2.0	0.0	1.0	1.0	2.0			
D1205						131.0	209.0	321.0	75.0			
D1206				8.0	38.0	23.0	15.0	7.0	1.0			
D0432				0.0	4.0							
D0433					44.0							
D1207					3.0							
D1208					0.0	4.0	3.0	1.0	0.0			
D1209					3.0	29.0	43.0	68.0	30.0			
D0436					10.0	46.0	63.0	26.0	9.0			
D0437					0.0	5.0	4.0	7.0	1.0			
D0439						3.0	2.0					
D0444							16.0	15.0	1.0			
D0449								4.0	1.0			
