user_tag	1	2	3	4	5	6	7	8	9	10	11	12
R1234	85.0	10.0									82.0	98.0
R2292	54.0	45.0	40.0	27.0	36.0	42.0	48.0	49.0	41.0	58.0	85.0	74.0
R0515	117.0	12.0								27.0	30.0	33.0
R1113	71.0	32.0	35.0	39.0	32.0	37.0	29.0	44.0	32.0	18.0	34.0	66.0
R3527	182.0	22.0									24.0	235.0
R4082	42.0	73.0	40.0	1.0		1.0	0.0	4.0	5.0	2.0	6.0	8.0
R4001	89.0	19.0		69.0	109.0	50.0	81.0	36.0	58.0	118.0	81.0	64.0
R6909	55.0	96.0	64.0	61.0	49.0	53.0	66.0	56.0	28.0	21.0	30.0	39.0
R2081	66.0	10.0										
R3779	4.0	6.0	40.0	9.0	12.0	5.0	11.0	12.0	29.0	45.0	17.0	8.0
R2483	6.0	7.0	12.0	5.0	4.0	0.0	18.0	4.0	7.0	10.0	15.0	13.0
R7835	14.0	7.0	2.0	1.0	13.0	9.0	23.0	7.0	5.0	2.0	7.0	9.0
R2741	9.0	30.0	16.0	34.0	18.0	35.0	4.0	24.0	36.0	42.0	46.0	40.0
R1185	104.0	6.0								6.0	66.0	52.0
R5619	16.0	26.0	55.0	59.0	79.0	30.0	9.0	90.0	28.0	20.0	30.0	18.0
R5253	168.0	95.0	8.0	0.0	47.0	27.0	20.0	69.0	133.0	64.0	115.0	72.0
R7205	60.0	43.0	34.0	34.0	38.0	52.0	23.0	31.0	23.0	19.0	36.0	19.0
R1620	200.0	23.0										124.0
R0285	80.0	96.0	56.0	39.0	30.0	25.0	23.0	25.0	14.0	32.0	46.0	53.0
R1177	60.0	51.0	33.0	28.0	31.0	36.0	33.0	8.0	61.0	102.0	154.0	78.0
R6927	43.0	17.0	33.0	28.0	32.0	33.0	21.0	13.0	16.0	11.0	22.0	55.0
R3114	158.0	55.0										
R2230	78.0	51.0	85.0	18.0	42.0	137.0	100.0	37.0	32.0	102.0	50.0	40.0
R5800	46.0	29.0								41.0	41.0	15.0
R6868	72.0	33.0	33.0	58.0	42.0	65.0	117.0	32.0	34.0	52.0	67.0	64.0
R4850	19.0	3.0										15.0
R0424	204.0	10.0										
R8087	13.0	5.0	7.0	8.0	13.0	15.0	22.0	27.0	6.0	14.0	7.0	6.0
R4466	243.0	25.0								102.0	92.0	108.0
R3800	0.0											
R0601	89.0	87.0	55.0	52.0	39.0	75.0	121.0	82.0	84.0	54.0	59.0	63.0
R7146	18.0	15.0	29.0	33.0	43.0	58.0	48.0	37.0	14.0	32.0	30.0	28.0
R1224	125.0	11.0								14.0	97.0	113.0
R5256	95.0	23.0	19.0	22.0	27.0	52.0	44.0	57.0	104.0	69.0	73.0	40.0
R2207	27.0	6.0									7.0	34.0
R6197	43.0	27.0	36.0	51.0	36.0	37.0	37.0	50.0	53.0	41.0	36.0	35.0
R5067	39.0	3.0										4.0
R5399	102.0	8.0		15.0	78.0	50.0	51.0	63.0	44.0	58.0	90.0	92.0
R5071	52.0	48.0	12.0	29.0	40.0	41.0	40.0	23.0	31.0	38.0	43.0	60.0
R1491	6.0	9.0	0.0	8.0	4.0	6.0	21.0	5.0	12.0	7.0	6.0	4.0
R0365	172.0	44.0					90.0	142.0	66.0	67.0	195.0	239.0
R7502	95.0	11.0						57.0	93.0	70.0	94.0	81.0
R5602	192.0	158.0										
R0185	98.0	69.0	81.0	62.0	64.0	97.0	24.0	52.0	39.0	45.0	45.0	86.0
R4667	9.0	15.0	18.0	11.0	12.0	10.0	20.0	24.0	18.0	9.0	9.0	16.0
R0580								0.0		0.0	0.0	
R3970	9.0	5.0	5.0	6.0	10.0	12.0	15.0	39.0	15.0	17.0	11.0	11.0
R6574		1.0	5.0	14.0	28.0	29.0	56.0	70.0	58.0		112.0	
R6134	3.0	1.0	10.0	8.0	4.0	1.0	2.0	5.0	3.0	6.0	7.0	7.0
R6284	56.0	21.0	48.0	74.0	37.0	26.0	32.0	14.0	21.0	23.0	31.0	23.0
R4335	48.0	24.0	32.0	21.0	17.0	22.0	50.0	49.0	67.0	63.0	54.0	40.0
R4304	3.0	0.0	1.0	1.0	10.0	12.0	16.0	5.0	4.0	2.0	4.0	2.0
R4760	49.0	5.0										24.0
R4196	32.0	6.0			34.0	56.0	29.0	22.0	69.0	46.0	18.0	50.0
R4064	115.0	7.0	18.0	37.0	11.0	8.0	7.0	19.0	3.0	16.0	25.0	37.0
R0212	48.0	8.0	31.0	34.0	4.0	10.0	28.0	39.0	56.0	79.0	76.0	46.0
R0201	24.0	11.0	34.0	196.0	102.0	111.0	149.0	127.0	22.0	17.0	38.0	13.0
R0589	60.0	30.0	25.0	23.0	11.0	10.0	29.0	9.0	66.0	60.0	80.0	47.0
R6361	65.0	40.0	50.0	7.0	10.0	9.0	7.0	12.0	11.0	11.0	39.0	65.0
R5855	69.0	42.0	53.0	62.0	65.0	61.0	69.0	58.0	38.0	37.0	70.0	80.0
R2544	40.0	35.0	20.0	27.0	25.0	43.0	43.0	48.0	36.0	29.0	55.0	29.0
R6071	96.0	62.0	20.0	27.0	28.0	16.0	41.0	45.0	47.0	34.0	13.0	168.0
R5442	24.0	53.0	31.0	35.0	72.0	64.0	50.0	39.0	34.0	24.0	27.0	32.0
R3894	18.0	2.0				1.0	43.0	33.0	24.0	39.0	29.0	51.0
R0851	1.0		0.0			0.0	0.0	1.0	0.0	0.0	0.0	0.0
R4007	6.0	0.0	4.0	3.0	3.0	2.0	3.0	2.0	3.0	1.0	9.0	15.0
R6604	11.0	71.0	65.0	87.0	48.0	35.0	9.0	29.0	47.0	34.0	22.0	7.0
R0174	107.0	5.0										
R5662	204.0	15.0							108.0	65.0	132.0	152.0
R3463	4.0	0.0	3.0	1.0	0.0	3.0	0.0	3.0	2.0	1.0	1.0	2.0
R8524	47.0	47.0	65.0	29.0	64.0	71.0	67.0	50.0	59.0	60.0	74.0	65.0
R3580	5.0	0.0		163.0	17.0	10.0	5.0	8.0	1.0	1.0	1.0	2.0
R7572	158.0	17.0							10.0	127.0	118.0	98.0
R1048	418.0	55.0										
R6353	22.0	23.0	18.0	29.0	36.0	48.0	28.0	31.0	58.0	40.0	35.0	39.0
R0880	120.0	61.0	58.0	21.0	23.0	33.0	18.0	29.0	13.0	53.0	127.0	86.0
R0247	1.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0
R8109	44.0	13.0			49.0	71.0	38.0	95.0	64.0	39.0	48.0	31.0
R8842	120.0	15.0					60.0	163.0	120.0	102.0	43.0	124.0
R8468	18.0	3.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R4071	43.0	30.0	29.0	50.0	54.0	41.0	54.0	39.0	39.0	49.0	25.0	32.0
R3462	22.0	7.0										
R5169	47.0	12.0	22.0	19.0	11.0	20.0	19.0	45.0	43.0	48.0	87.0	58.0
R8731	20.0	24.0	28.0	37.0	43.0	28.0	26.0	25.0	22.0	36.0	28.0	32.0
R6489	7.0	9.0				17.0	43.0	13.0	58.0	17.0	20.0	67.0
R2633	41.0	0.0							41.0	132.0	28.0	36.0
R2258	29.0	29.0	23.0	20.0	22.0	24.0	23.0	38.0	33.0	24.0	37.0	29.0
R5742	4.0	0.0	0.0	3.0	1.0	9.0	4.0	3.0	7.0	5.0	1.0	2.0
R3051	141.0	12.0										72.0
R2600	121.0	8.0							44.0	48.0	106.0	75.0
R2244	76.0	29.0	20.0	23.0	26.0	44.0	59.0	36.0	80.0	79.0	49.0	37.0
R8464	36.0	18.0	46.0	25.0	62.0	39.0	33.0	16.0	28.0	20.0	17.0	63.0
R0952	19.0	7.0								8.0	20.0	21.0
R6553	65.0	5.0		7.0	74.0	86.0	16.0	21.0	4.0	8.0	36.0	72.0
R7653	168.0	7.0								147.0	146.0	188.0
R7229	28.0	8.0	6.0	1.0	10.0	6.0	12.0	23.0	9.0	6.0	6.0	15.0
R7617	144.0	20.0							16.0	79.0	61.0	64.0
R4167	40.0	22.0	17.0	21.0	18.0	10.0	22.0	24.0	25.0	33.0	29.0	24.0
R8429	51.0	61.0	90.0	117.0	62.0	54.0	78.0	61.0	70.0	41.0	43.0	108.0
R0432	10.0	19.0	18.0	16.0	8.0	11.0	5.0	12.0	13.0	12.0	14.0	11.0
R4475	17.0	4.0	7.0	3.0	10.0	17.0	10.0	10.0	16.0	22.0	9.0	14.0
R4357	25.0	0.0			12.0	20.0	19.0	32.0	20.0	22.0	15.0	17.0
R6010	51.0	39.0	90.0	60.0	46.0	45.0	52.0	60.0	54.0	42.0	50.0	48.0
R1823	14.0	60.0	34.0	16.0	14.0	12.0	23.0	19.0	25.0	46.0	15.0	19.0
R3441	19.0	22.0	22.0	20.0	21.0	16.0	27.0	17.0	15.0	17.0	25.0	16.0
R4960	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
R8561	4.0	4.0	18.0	9.0	12.0	7.0	10.0	6.0	7.0	5.0	2.0	8.0
R7683	9.0	13.0	8.0	7.0	11.0	7.0	9.0	6.0	8.0	7.0	10.0	3.0
R1101	17.0	4.0	50.0	34.0	61.0	14.0	32.0	27.0	19.0	21.0	23.0	21.0
R0620	18.0	11.0	15.0	15.0	8.0	10.0	25.0	9.0	11.0	12.0	15.0	12.0
R2900	56.0	44.0	33.0	35.0	40.0	42.0	23.0	65.0	43.0	27.0	45.0	42.0
R5429	59.0	6.0		75.0	149.0	122.0	66.0	73.0	44.0	59.0	64.0	47.0
R1923	79.0	14.0				37.0	74.0	83.0	73.0	76.0	49.0	57.0
R2553	30.0	7.0	48.0	43.0	36.0	29.0	13.0	17.0	25.0	38.0	49.0	40.0
R2285	91.0	6.0									15.0	97.0
R4959	18.0	15.0	14.0	16.0	7.0	13.0	9.0	15.0	20.0	20.0	7.0	10.0
R7687	69.0	31.0	28.0	13.0	18.0	19.0	34.0	51.0	72.0	72.0	55.0	37.0
R4417	10.0	3.0	8.0	5.0	3.0	3.0	5.0	20.0	10.0	8.0	4.0	15.0
R2965	58.0	37.0	37.0	46.0	27.0	13.0	28.0	39.0	37.0	59.0	43.0	49.0
R3379	13.0	1.0					1.0	5.0	11.0	6.0	16.0	9.0
R2504	17.0	5.0						6.0	11.0	6.0	6.0	14.0
R3901	49.0	32.0	31.0	18.0	22.0	38.0	24.0	31.0	55.0	48.0	41.0	26.0
R5866	34.0	44.0	23.0	29.0	15.0	32.0	38.0	16.0	20.0	13.0	27.0	18.0
R5432	273.0	63.0										
R1402	83.0	14.0			70.0	90.0	81.0	91.0	90.0	122.0	97.0	61.0
R5312	38.0	76.0	37.0	41.0	35.0	36.0	21.0	14.0	27.0	24.0	24.0	21.0
R3361	79.0	8.0			30.0	79.0	28.0	0.0	63.0	143.0	56.0	59.0
R3400	4.0	1.0									11.0	7.0
R4467	8.0	29.0	10.0	10.0	9.0	13.0	38.0	45.0	16.0	34.0	20.0	12.0
R4766	35.0	33.0	22.0	26.0	21.0	28.0	53.0	40.0	37.0	27.0	27.0	24.0
R8487	11.0	9.0	7.0	20.0	26.0	28.0	10.0	21.0	23.0	10.0	33.0	15.0
R2697	70.0	33.0	40.0	30.0	32.0	30.0	47.0	37.0	40.0	75.0	67.0	84.0
R1714	2.0	3.0	4.0	2.0	3.0	1.0	1.0	2.0	1.0	0.0	4.0	1.0
R6139	5.0	3.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R2618	91.0	28.0	35.0	22.0	31.0	35.0	30.0	22.0	24.0	35.0	30.0	39.0
R0386	123.0	7.0							46.0	134.0	101.0	168.0
R1999	40.0	7.0	11.0	18.0	28.0	30.0	19.0	18.0	33.0	33.0	31.0	40.0
R1153	223.0	22.0									83.0	357.0
R4870	31.0	15.0	24.0	53.0	25.0	35.0	27.0	27.0	16.0	5.0	13.0	17.0
R0728	43.0	103.0	117.0	59.0	65.0	120.0	93.0	86.0	85.0	30.0	153.0	80.0
R5964	35.0	0.0									2.0	10.0
R3138	12.0	21.0	26.0	44.0	22.0	29.0	22.0	54.0	60.0	25.0	36.0	10.0
R6630	47.0	11.0					7.0	30.0	33.0	42.0	43.0	71.0
R3641	335.0	22.0								37.0	341.0	310.0
R0232	36.0	10.0						20.0	36.0	47.0	28.0	26.0
R8741	228.0	26.0										49.0
R9105	55.0	38.0	14.0	26.0	29.0	30.0	32.0	21.0	27.0	34.0	39.0	51.0
R5872	15.0	1.0					1.0	19.0	34.0	37.0	20.0	23.0
R2179	35.0	33.0	20.0	25.0	27.0	27.0	32.0	36.0	21.0	24.0	26.0	26.0
R2649	50.0	10.0					40.0	42.0	65.0	80.0	52.0	36.0
R4554	65.0	49.0	50.0	45.0	47.0	36.0	79.0	46.0	25.0	32.0	37.0	61.0
R5957	132.0	0.0										103.0
R8451	3.0											1.0
R4486	2.0	6.0	4.0	5.0	13.0	7.0	3.0	7.0	31.0	11.0	4.0	4.0
R3812	5.0	8.0	9.0	3.0	4.0	8.0	12.0	5.0	6.0	5.0	5.0	3.0
R4840	86.0	93.0	59.0	33.0	62.0	96.0	100.0	145.0	70.0	115.0	58.0	87.0
R2626	17.0	5.0	2.0	1.0	7.0	0.0	2.0	7.0	1.0	1.0	8.0	11.0
R3955	12.0	1.0					11.0	7.0	8.0	14.0	8.0	9.0
R7370	25.0	33.0	32.0	38.0	23.0	56.0	38.0	58.0	44.0	52.0	55.0	36.0
R2284	91.0	111.0										
R0337	11.0	0.0						35.0	55.0	23.0	55.0	66.0
R7058	1.0	2.0	5.0	3.0	0.0	3.0	5.0	7.0	3.0	2.0	1.0	6.0
R7917	16.0	30.0	27.0	22.0	26.0	53.0	21.0	30.0	40.0	20.0	27.0	41.0
R8630	31.0	26.0	26.0	9.0	9.0	22.0	10.0	20.0	13.0	19.0	16.0	20.0
R3509	69.0	22.0								209.0	257.0	238.0
R7861	7.0	1.0	6.0	12.0	3.0	14.0	8.0	4.0	6.0	6.0	5.0	30.0
R8761	3.0	3.0	1.0	3.0	8.0	2.0	2.0	2.0	4.0	2.0	2.0	0.0
R5625	103.0	14.0							30.0	82.0	136.0	88.0
R5493	2.0	2.0				50.0	91.0	132.0	89.0	37.0	31.0	40.0
R1018	28.0	4.0					30.0	24.0	27.0	37.0	14.0	18.0
R1651	13.0	3.0								0.0	42.0	14.0
R5093	4.0	6.0	7.0	4.0	6.0	17.0	7.0	8.0	12.0	7.0	6.0	1.0
R8877	39.0	2.0						18.0	31.0	50.0	19.0	38.0
R9111	18.0	31.0	9.0	13.0	14.0	14.0	8.0	25.0	19.0	14.0	20.0	12.0
R1288	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0
R0194	32.0	67.0	54.0	56.0	48.0	70.0	51.0	54.0	68.0	63.0	48.0	30.0
R4926	14.0	14.0	18.0	25.0	17.0	18.0	12.0	20.0	9.0	11.0	10.0	9.0
R5281	42.0	21.0	6.0	19.0	17.0	17.0	21.0	50.0	46.0	41.0	55.0	21.0
R2123	58.0	34.0	39.0	43.0	51.0	26.0	12.0	8.0	8.0	11.0	12.0	6.0
R2599	27.0	5.0										23.0
R5901	60.0	2.0	61.0	44.0	83.0	61.0	80.0	48.0	73.0	100.0	79.0	89.0
R8634	10.0	2.0	13.0	17.0	7.0	8.0	10.0	13.0	17.0	18.0	14.0	13.0
R4970	174.0	16.0								34.0	69.0	106.0
R0567	30.0	19.0	8.0	26.0	10.0	29.0	22.0	12.0	15.0	35.0	26.0	18.0
R0746	136.0	77.0	62.0	95.0	49.0	49.0	49.0	112.0	97.0	104.0	77.0	114.0
R0151	72.0	32.0	37.0	28.0	20.0	40.0	46.0	44.0	59.0	60.0	47.0	62.0
R5137	125.0	7.0									30.0	74.0
R4692	1.0	7.0	33.0	25.0	41.0	6.0	57.0	26.0	15.0	14.0	0.0	0.0
R4782	18.0	4.0										
R0798	118.0	56.0										
R7731	19.0	1.0	11.0	5.0	6.0	3.0	4.0	5.0	1.0	6.0	13.0	13.0
R2802	28.0	4.0	3.0	49.0	15.0	17.0	20.0	64.0	45.0	48.0	23.0	44.0
R1845	61.0	11.0	18.0	46.0	48.0	55.0	54.0	65.0	60.0	40.0	46.0	46.0
R8984	63.0	23.0	33.0	20.0	65.0	70.0	67.0	63.0	51.0	74.0	95.0	39.0
R3607	6.0	1.0	19.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	9.0
R2275	2.0	1.0					71.0	47.0	9.0	32.0	19.0	3.0
R1126	39.0	3.0	9.0	30.0	47.0	66.0	35.0	44.0	52.0	33.0	26.0	32.0
R0636	4.0	3.0	0.0	2.0	5.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
R5457	356.0	69.0										
R8714	50.0	3.0			9.0	52.0	34.0	42.0	32.0	52.0	53.0	76.0
R5082	42.0	15.0	20.0	28.0	45.0	52.0	30.0	52.0	19.0	29.0	23.0	25.0
R1112	8.0	7.0	8.0	4.0	4.0	5.0	1.0	8.0	6.0	4.0	2.0	9.0
R4351	1.0	2.0	10.0	19.0	22.0	8.0	4.0	7.0	1.0	0.0	1.0	3.0
R8797	71.0	16.0										
R5326	17.0	11.0	12.0	17.0	11.0	5.0	9.0	15.0	17.0	14.0	15.0	16.0
R8151	37.0	37.0	34.0	34.0	39.0	36.0	47.0	46.0	52.0	45.0	19.0	21.0
R2904	393.0	29.0										194.0
R0394	10.0	0.0										5.0
R0582	68.0	9.0			0.0	72.0	71.0	93.0	150.0	84.0	96.0	99.0
R1713	40.0	9.0			105.0	36.0	70.0	48.0	54.0	52.0	58.0	117.0
R1335	79.0	6.0										9.0
R6143	337.0	22.0										104.0
R5632	49.0	21.0				99.0	71.0	107.0	128.0	121.0	111.0	64.0
R3714	191.0	198.0	88.0	1.0								
R6420	289.0	50.0									124.0	318.0
R4089	95.0	10.0						9.0	116.0	72.0	84.0	48.0
R5935	30.0	48.0	66.0	48.0	40.0	38.0	57.0	68.0	74.0	37.0	30.0	52.0
R8596	18.0	2.0									6.0	44.0
R3196	147.0	29.0								116.0	122.0	126.0
R2911	63.0	51.0	56.0	73.0	53.0	34.0	20.0	72.0	41.0	31.0	34.0	47.0
R4701	50.0	5.0					2.0	91.0	165.0	66.0	54.0	31.0
R6125	43.0	38.0	37.0	36.0	41.0	28.0	51.0	40.0	31.0	49.0	84.0	47.0
R6769	60.0	23.0	32.0	14.0	12.0	12.0	42.0	40.0	59.0	42.0	66.0	50.0
R2330	192.0	38.0								228.0	168.0	194.0
R1453	126.0	19.0						2.0	90.0	113.0	139.0	105.0
R9086	9.0	1.0	23.0	32.0	43.0	65.0	75.0	40.0	33.0	45.0	30.0	21.0
R3583	25.0	7.0			0.0	9.0	13.0	8.0	8.0	5.0	5.0	4.0
R4571	53.0	35.0	40.0	46.0	38.0	39.0	38.0	49.0	44.0	61.0	37.0	37.0
R2165	66.0	65.0	47.0	30.0	43.0	43.0	30.0	47.0	60.0	48.0	56.0	53.0
R3314	192.0	34.0									28.0	253.0
R8143	65.0	22.0	7.0	0.0	6.0	10.0	1.0	16.0	8.0	10.0	40.0	62.0
R6746	114.0	32.0							1.0	71.0	91.0	97.0
R5369										0.0		
R3840	6.0	9.0	3.0	3.0	2.0	6.0	0.0	2.0	3.0	0.0	2.0	4.0
R2057	11.0	1.0			57.0	14.0	111.0	65.0	36.0	11.0	12.0	16.0
R4480	30.0	49.0	34.0	17.0	43.0	33.0	14.0	34.0	88.0	94.0	123.0	49.0
R0954	66.0	40.0	39.0	26.0	34.0	25.0	35.0	34.0	29.0	56.0	37.0	58.0
R6449	38.0	23.0	33.0	38.0	44.0	61.0	64.0	21.0	30.0	27.0	18.0	29.0
R0064	85.0	40.0	59.0	59.0	62.0	58.0	73.0	84.0	65.0	63.0	70.0	79.0
R2337	30.0	5.0	6.0	49.0	61.0	69.0	53.0	49.0	28.0	39.0	27.0	30.0
R6152	166.0	51.0	66.0	50.0	71.0	76.0	101.0	76.0	39.0	35.0	31.0	68.0
R2573	1.0	6.0	11.0	7.0	7.0	6.0	8.0	6.0	10.0	20.0	17.0	11.0
R0966	1118.0	160.0										606.0
R1474	45.0	74.0	60.0	66.0	47.0	62.0	52.0	51.0	34.0	40.0	36.0	60.0
R4643	143.0	25.0					21.0	232.0	83.0	72.0	57.0	89.0
R8580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
R3890	9.0	16.0	32.0	21.0	37.0	44.0	58.0	81.0	78.0	91.0	22.0	5.0
R8180	10.0	10.0	9.0	4.0	9.0	7.0	12.0	0.0	3.0	1.0	2.0	1.0
R4244	289.0	23.0									46.0	146.0
R4778	78.0	66.0	68.0	46.0	54.0	30.0	48.0	47.0	54.0	85.0	117.0	85.0
R1162	23.0	4.0			7.0	16.0	20.0	18.0	9.0	9.0	11.0	6.0
R2622	85.0	20.0	48.0	26.0	18.0	37.0	31.0	34.0	32.0	32.0	36.0	42.0
R8645	17.0	1.0										
R8704	91.0	26.0						4.0	95.0	20.0	71.0	29.0
R4043	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	
R8822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
R0244	114.0	23.0								98.0	118.0	110.0
R6911	109.0	41.0	50.0	41.0	41.0	40.0	36.0	38.0	63.0	52.0	65.0	107.0
R7374	53.0	4.0								9.0	45.0	58.0
R7641	14.0	23.0	16.0	9.0	6.0	7.0	9.0	13.0	4.0	9.0	24.0	8.0
R2507	20.0	4.0	7.0	10.0	12.0	31.0	34.0	20.0	3.0	12.0	2.0	13.0
R7102	27.0	9.0	50.0	55.0	40.0	25.0	18.0	13.0	18.0	12.0	45.0	35.0
R5577	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0
R7717	79.0	5.0							64.0	112.0	65.0	50.0
R3913	5.0	0.0						23.0	23.0	23.0	33.0	20.0
R0021		191.0										
R6797	57.0	47.0	41.0	26.0	29.0	38.0	27.0	19.0	29.0	64.0	53.0	67.0
R1484	4.0	4.0	4.0	2.0	4.0	4.0	6.0	10.0	8.0	7.0	2.0	10.0
R3591	13.0	19.0	5.0	5.0	12.0	20.0	19.0	16.0	31.0	11.0	17.0	33.0
R2841	30.0	7.0								177.0	169.0	74.0
R7600	26.0	2.0	1.0	4.0	2.0	31.0	23.0	11.0	6.0	13.0	27.0	31.0
R8335	43.0	3.0									4.0	15.0
R7339	52.0	0.0								86.0	121.0	60.0
R8911	26.0	16.0	17.0	11.0	17.0	7.0	8.0	11.0	30.0	31.0	24.0	24.0
R3700	7.0	2.0					15.0	43.0	27.0	12.0	1.0	11.0
R7293	54.0	49.0	45.0	39.0	41.0	41.0	45.0	43.0	54.0	57.0	34.0	43.0
R4762	51.0	15.0	23.0	23.0	48.0	26.0	31.0	44.0	23.0	34.0	28.0	49.0
R2444	29.0	33.0	11.0	8.0	1.0	3.0	3.0	3.0	14.0	30.0	33.0	37.0
R1601	24.0	3.0					3.0	5.0	5.0	6.0	13.0	23.0
R8197	28.0	9.0	28.0	27.0	27.0	28.0	13.0	36.0	24.0	17.0	12.0	8.0
R1788	80.0	15.0									96.0	78.0
R8377	60.0	5.0					60.0	45.0	63.0	55.0	53.0	40.0
R0664	36.0	39.0	26.0	29.0	17.0	9.0	14.0	30.0	31.0	44.0	35.0	33.0
R5232	67.0	6.0		4.0	64.0	33.0	21.0	40.0	43.0	52.0	75.0	77.0
R8846	77.0	8.0	16.0	27.0	21.0	15.0	31.0	17.0	54.0	88.0	88.0	128.0
R7330	53.0	10.0										9.0
R0456	30.0	0.0										
R0126	48.0	1.0										58.0
R8189	104.0	5.0									55.0	60.0
R3986	176.0	22.0									8.0	162.0
R5898	11.0	7.0	6.0	5.0	2.0	19.0	22.0	8.0	23.0	21.0	8.0	6.0
R6931	113.0	6.0									20.0	57.0
R0599	35.0	4.0		7.0	17.0	41.0	53.0	34.0	31.0	29.0	7.0	19.0
R5430	267.0	28.0				98.0	43.0	49.0	92.0	86.0	31.0	41.0
R8319	33.0	22.0	14.0	16.0	34.0	12.0	14.0	24.0	18.0	23.0	25.0	32.0
R1323	88.0	39.0	43.0	77.0	65.0	124.0	57.0	88.0	77.0	93.0	83.0	82.0
R5677	43.0	57.0	93.0	67.0	42.0	82.0	44.0	38.0	31.0	67.0	60.0	30.0
R7154	1.0	1.0	2.0	0.0	11.0	3.0	3.0	2.0	3.0	2.0	2.0	2.0
R7818	35.0	32.0	26.0	32.0	17.0	16.0	15.0	34.0	31.0	40.0	28.0	37.0
R7206	18.0	25.0	0.0				3.0	2.0	260.0	6.0		
R0483	15.0	8.0	6.0	7.0	12.0	4.0	33.0	42.0	29.0	30.0	19.0	17.0
R3774	44.0	26.0	20.0	14.0	20.0	13.0	16.0	22.0	25.0	18.0	19.0	32.0
R7640	4.0	4.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	2.0	1.0	4.0
R8427	34.0	64.0	56.0	94.0	46.0	8.0	6.0	2.0	1.0	1.0	11.0	17.0
R7758	80.0	37.0	30.0	62.0	23.0	5.0	1.0	32.0	63.0	30.0	52.0	76.0
R4340	28.0	2.0									10.0	36.0
R6738	110.0	33.0						288.0	372.0	104.0	183.0	149.0
R8159	5.0	11.0	10.0	6.0	18.0	12.0	11.0	9.0	17.0	28.0	31.0	14.0
R8207	2.0	0.0					0.0	1.0	1.0	2.0	1.0	2.0
R8095	46.0	17.0	11.0	20.0	19.0	44.0	95.0	34.0	37.0	48.0	35.0	34.0
R1038	162.0	24.0								25.0	164.0	156.0
R1971	20.0	2.0		12.0	22.0	39.0	15.0	46.0	23.0	47.0	37.0	20.0
R7624	31.0	8.0			17.0	47.0	52.0	104.0	34.0	10.0	8.0	9.0
R9010	17.0	43.0	49.0	36.0	33.0	30.0	40.0	42.0	31.0	21.0	17.0	17.0
R2786	24.0	1.0		67.0	102.0	38.0	33.0	4.0	25.0	31.0	24.0	16.0
R5525	26.0	18.0	10.0	13.0	27.0	27.0	22.0	31.0	8.0	15.0	6.0	18.0
R0464	5.0	0.0	13.0	1.0	13.0	3.0	0.0	0.0	2.0	12.0	14.0	3.0
R8759	16.0	11.0	19.0	6.0	7.0	8.0	25.0	3.0	3.0	4.0	1.0	2.0
R7895	1.0	4.0	6.0	10.0	13.0	8.0	8.0	7.0	8.0	2.0	2.0	2.0
R2657	35.0	21.0	23.0	19.0	51.0	41.0	51.0	41.0	88.0	50.0	30.0	12.0
R8918	148.0	109.0	67.0	57.0	85.0	79.0	55.0	58.0	51.0	62.0	107.0	135.0
R2851	41.0	6.0	34.0	54.0	46.0	42.0	50.0	56.0	68.0	70.0	51.0	49.0
R5772	29.0	25.0	70.0	26.0	12.0	32.0	14.0	21.0	12.0	30.0	18.0	35.0
R5528	140.0	8.0								18.0	157.0	116.0
R7554	3.0	0.0										1.0
R0208	25.0	1.0			108.0	150.0	109.0	54.0	22.0	28.0	12.0	58.0
R4025	9.0	2.0	9.0	5.0	10.0	7.0	7.0	8.0	15.0	7.0	5.0	5.0
R1425	87.0	23.0										32.0
R8981	5.0	5.0	2.0	1.0	5.0	2.0	2.0	2.0	2.0	5.0	1.0	3.0
R4398	42.0	35.0	33.0	26.0	32.0	17.0	27.0	39.0	20.0	41.0	31.0	47.0
R0383	9.0	3.0	14.0	6.0	15.0	11.0	8.0	5.0	3.0	3.0	5.0	1.0
R1152	189.0	104.0	38.0	80.0	62.0	68.0	68.0	75.0	67.0	38.0	61.0	110.0
R9011	80.0	84.0	79.0	89.0	78.0	130.0	140.0	85.0	80.0	47.0	36.0	33.0
R1951	25.0	0.0							16.0	21.0	27.0	11.0
R8670	284.0	13.0									157.0	228.0
R0061	83.0	12.0										35.0
R5833	74.0	63.0	63.0	61.0	45.0	84.0	35.0	32.0	42.0	63.0	53.0	75.0
