user_id	I am a	he is a	she is a	they are a	it is a	that is a	sucks at	suck at	I never	he never	she never	you never	we never	they never	I am an	he is an	she is an	they are an	it is an	that is an	a burden	a complete	a completely	a huge	a loser	a major	a total	a totally	a weak	an absolute	an utter	a bad	a broken	a damaged	a helpless	a hopeless	an incompetent	a toxic	an ugly	an undesirable	an unlovable	a worthless	a horrible	a terrible	will fail	will go wrong	will end	will be impossible	will not happen	will be terrible	will be horrible	will be a catastrophe	will be a disaster	will never end	will not end	only	every	everyone	everybody	everything	everywhere	always	perfect	the best	all	not a single	no one	nobody	nothing	nowhere	never	worthless	the worst	neither	nor	either or	black or white	ever	but I feel	since I feel	because I feel	but it feels	since it feels	because it feels	still feels	great but	good but	OK but	not that great	not that good	it was not	not all that	fine but	acceptable but	great yet	good yet	OK yet	fine yet	acceptable yet	worst	best	not important	not count	not matter	no matter	the only thing	the one thing	I see only	all I see	all I can see	can only think	nothing good	nothing right	completely bad	completely wrong	only the bad	only the worst	if I just	if I only	if it just	if it only	everyone believes	everyone knows	everyone thinks	everyone will believe	everyone will know	everyone will think	nobody believes	nobody knows	nobody thinks	nobody will believe	nobody will know	nobody will think	he believes	he knows	he thinks	he does not believe	he does not know	he does not think	he will believe	he will know	he will think	he will not believe	he will not know	he will not think	she believes	she knows	she thinks	she does not believe	she does not know	she does not think	she will believe	she will know	she will think	she will not believe	she will not know	she will not think	they believe	they know	they think	they do not believe	they do not know	they do not think	they will believe	they will know	they will think	they will not believe	they will not know	they will not think	we believe	we know	we think	we do not believe	we do not know	we do not think	we will believe	we will know	we will think	we will not believe	we will not know	we will not think	you believe	you know	you think	you do not believe	you do not know	you do not think	you will believe	you will know	you will think	you will not believe	you will not know	you will not think	I will not	we will not 	you will not	they will not	it will not	that will not	he will not	she will not	all of the time	all of them	all the time	always happens	always like	happens every time	completely	no one ever	nobody ever	every single one of them	every single one of you	I always	you always	he always	she always	they always	I am always	you are always	he is always	she is always	they are always	all me	all my	because I	because my	because of my	because of me	I am responsible	blame me	I caused	I feel responsible	all my doing	all my fault	my bad	my responsibility	should	ought	must	have to	has to
D1198	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	0	0	0	0	0	5	0	0	1	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0
D1118	1	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	8	0	2	1	4	0	1	5	0	0	7	1	0	6	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2	0
D0932	10	0	2	0	8	3	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	22	13	5	0	4	0	15	6	9	84	0	1	0	10	0	12	0	2	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	24	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	6	2	1	0	0	0	0	0	0	0	0	0	34	0	34	11	2
D0527	10	4	4	3	14	9	0	0	1	0	0	0	1	1	3	0	1	0	0	0	0	0	0	6	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	24	29	58	0	11	1	63	22	28	164	0	7	0	8	2	26	0	9	0	0	0	0	23	1	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	10	41	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	23	3	0	0	0	0	1	0	0	0	0	2	0	0	1	1	0	0	0	0	2	3	0	1	1	1	0	0	0	1	10	2	1	1	0	5	1	3	1	0	0	8	20	1	1	0	0	0	0	0	0	1	2	0	16	0	4	15	5
D0711	13	1	0	1	11	4	0	1	3	1	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	24	10	8	2	17	1	23	13	23	143	0	0	20	11	0	22	0	13	0	2	0	0	48	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	37	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	13	4	0	3	0	0	0	0	0	0	0	1	1	1	3	1	0	0	0	0	1	8	0	0	0	2	0	0	0	0	2	0	0	0	0	3	1	0	0	0	0	2	12	3	0	0	0	0	0	0	0	0	1	0	37	0	4	35	0
D0698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
D0180	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	1	0	0	0	0	1	7	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	1	0
D1138	10	2	4	1	7	5	0	0	8	0	0	1	1	3	2	1	0	1	1	0	0	0	2	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	41	34	32	1	26	5	34	8	14	160	0	12	1	22	0	48	0	11	2	0	0	0	61	0	0	2	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	14	26	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31	3	0	2	0	0	0	0	0	0	0	4	0	3	2	1	0	2	1	0	2	9	0	0	0	9	0	0	0	0	7	0	0	1	0	1	0	0	0	1	0	4	43	3	0	0	0	0	0	0	0	1	1	0	29	0	7	50	3
D0973	24	2	8	2	9	13	0	0	12	1	5	8	2	0	5	0	3	0	0	1	0	2	0	2	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42	16	18	2	15	1	50	7	21	131	0	6	2	26	1	77	1	0	0	1	0	0	26	0	0	0	0	0	0	0	0	0	0	0	1	4	4	0	0	0	0	0	0	0	0	30	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24	7	0	4	0	0	2	1	0	0	0	5	0	2	0	7	0	1	0	0	0	7	0	0	0	7	0	0	0	0	10	1	1	2	0	5	0	0	0	0	0	1	25	1	0	0	0	0	0	0	0	0	0	0	32	0	4	46	2
D0568	6	3	8	2	19	6	0	0	29	1	2	6	0	5	1	0	2	0	1	0	0	1	0	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	25	23	12	15	4	47	3	11	268	0	8	5	9	1	90	0	1	0	0	0	0	34	1	0	1	0	0	0	0	1	1	0	0	3	4	0	0	0	0	0	0	0	0	1	20	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	2	16	6	0	1	0	0	0	0	0	0	0	4	1	1	0	1	0	0	0	0	3	4	0	0	0	0	2	0	0	0	14	1	0	1	3	2	0	0	0	0	0	3	29	2	0	0	0	0	0	0	0	0	1	0	46	0	10	19	3
D1030	5	1	0	0	6	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	16	9	1	7	0	14	5	3	71	0	2	1	1	0	22	0	2	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	2	0	1	0	0	0	0	0	0	0	0	0	19	0	3	11	1
D1189	13	4	0	0	18	5	0	0	2	2	1	1	0	0	1	0	1	0	3	0	1	2	0	6	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	50	41	29	0	18	4	33	15	19	151	2	10	1	10	2	47	0	7	3	2	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	51	0	0	1	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2	1	0	0	0	0	0	0	3	2	1	0	1	1	0	0	0	1	1	0	0	0	9	0	0	0	0	2	0	1	0	0	2	0	1	0	0	0	1	34	5	1	0	0	0	0	0	0	0	1	0	30	0	6	38	2
D0675	11	2	1	0	11	2	2	0	9	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	8	26	1	8	4	22	4	1	78	0	3	2	5	0	25	0	2	0	0	0	0	14	3	0	0	1	0	0	0	0	2	7	0	0	2	0	2	0	0	0	0	0	0	2	10	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	1	0	0	0	6	0	0	0	0	0	0	0	0	8	1	0	0	0	2	0	1	0	0	0	4	8	1	0	0	0	1	0	0	0	0	1	0	15	0	2	13	0
D0778	2	0	2	0	7	1	0	0	4	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	16	8	0	6	3	21	5	9	52	0	3	0	1	1	30	0	2	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0	0	0	0	15	0	11	13	3
D0783	5	7	4	1	8	8	0	0	5	0	0	1	1	0	1	1	2	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	23	4	0	6	1	27	14	9	105	2	0	6	16	1	23	2	1	1	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	23	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	3	0	1	0	0	2	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	22	0	10	20	5
D0745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	0	1	0	0	0	1	7	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
D0453	6	5	1	0	4	1	0	1	6	0	0	3	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	31	9	10	1	15	5	20	0	4	89	0	3	1	6	1	37	0	3	0	1	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	10	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	1	0	1	0	0	0	0	0	0	0	5	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	57	0	15	12	2
D1041	6	1	2	1	5	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	3	18	0	4	1	13	4	12	58	0	0	14	4	0	20	1	3	1	1	0	0	11	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	4	20	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	1	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	6	1	0	0	0	0	0	0	0	0	0	0	16	0	8	7	4
D0509	0	4	0	0	23	3	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	1	0	1	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	51	13	2	51	3	42	20	19	231	0	9	1	13	0	48	0	0	4	2	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	0	0	2	8	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	7	0	1	0	0	0	0	0	0	0	2	26	25	0	1	0	0	2	0	0	0	0	0	0	14	1	4	0	2	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	36	0	14	40	12
D0629	7	1	1	1	2	3	0	0	2	0	1	2	0	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30	22	13	0	6	1	25	3	4	56	1	3	0	4	1	28	0	4	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	12	0	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	8	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	1	1	1	1	0	0	0	4	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	2	16	5	0	0	0	0	0	0	0	0	1	0	13	0	0	15	0
D0733	16	3	1	0	22	0	0	0	15	1	0	10	2	1	0	1	0	0	0	0	1	0	0	4	0	1	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	77	48	41	10	52	0	90	21	38	155	0	16	8	39	1	130	4	8	1	1	0	0	54	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	12	56	0	0	3	13	5	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	5	41	24	0	4	0	0	0	0	0	0	0	9	1	2	0	3	0	1	0	0	0	7	0	0	0	2	0	0	0	0	2	1	0	0	1	4	3	2	1	0	0	1	14	2	0	1	0	0	0	0	0	0	2	0	43	0	20	46	5
D0771	1	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	8	0	5	0	10	0	5	54	0	1	0	4	0	6	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	16	0	24	3	0
D0534	26	3	2	0	30	9	0	2	16	0	0	1	1	0	4	0	0	1	4	0	0	3	0	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	48	29	43	5	50	5	50	8	14	207	0	10	0	42	2	64	1	3	1	5	0	0	35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	28	0	1	1	6	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	1	0	0	0	0	0	0	0	5	0	1	2	2	2	0	0	0	2	4	1	0	0	6	0	0	0	0	8	0	0	0	0	2	0	1	0	0	0	14	30	1	0	0	0	0	0	0	0	0	2	0	71	1	10	37	1
D0912	8	3	1	1	12	3	0	1	6	0	0	3	0	0	1	0	1	1	0	1	0	1	1	5	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	58	20	16	0	23	0	56	5	22	221	0	15	4	13	0	42	0	2	2	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	35	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	22	6	0	0	0	0	0	0	0	0	0	3	0	2	0	0	1	0	0	0	0	8	0	0	0	3	0	0	0	0	4	4	0	0	2	1	0	1	0	0	1	8	6	1	0	0	0	0	0	0	0	0	2	0	45	0	14	24	2
D0802	1	0	1	0	6	1	0	0	5	0	1	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26	18	13	0	11	3	30	3	16	123	0	4	0	5	0	25	0	3	2	1	0	0	21	0	0	0	0	0	0	0	0	1	0	0	1	5	2	0	0	0	0	0	0	0	3	29	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	10	0	2	2	0	1	0	0	0	1	0	7	1	1	1	0	0	0	0	0	0	0	0	0	8	0	11	10	1
D0513	2	1	0	1	5	2	0	0	4	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	35	33	11	0	15	0	21	15	19	83	0	0	1	22	1	36	0	1	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	51	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	8	0	0	1	0	2	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	12	1	0	1	0	0	0	0	0	0	0	0	0	18	0	21	9	3
