user_tag	1	2	3	4	5	6	7	8	9	10	11	12
D0352		4.0	37.0	7.0	4.0	1.0	2.0	39.0	6.0			
D1119					57.0	43.0	218.0	7.0				
D0353	704.0	159.0	101.0	94.0	72.0							116.0
D1120	14.0	36.0	51.0	23.0	47.0	59.0	50.0	50.0	48.0	46.0	39.0	41.0
D1121	39.0	21.0	59.0	38.0	32.0	22.0	9.0	48.0	94.0	115.0	70.0	46.0
D0356	9.0	18.0	7.0	3.0	5.0		10.0	20.0	8.0	3.0		16.0
D1122		59.0	78.0	87.0	105.0	78.0	64.0	78.0	25.0			
D0357	246.0	489.0	686.0	557.0	658.0					9.0	5.0	21.0
D1124	8.0	13.0	4.0				1.0	15.0	12.0	12.0	10.0	4.0
D1125		151.0	438.0	150.0	215.0	188.0	94.0	267.0	23.0			
D0360	85.0	39.0	38.0	50.0	24.0			14.0	30.0	14.0	15.0	75.0
D0361	149.0	115.0	201.0	137.0	150.0			21.0	58.0	19.0	16.0	21.0
D0362	7.0	363.0	401.0	391.0	209.0			61.0	38.0	13.0	9.0	24.0
D1128	45.0	12.0						18.0	6.0	10.0		
D1129	120.0	27.0	15.0	12.0	2.0	20.0	7.0	12.0	14.0	30.0	62.0	93.0
D1130	3.0	4.0	3.0					3.0	32.0	33.0	22.0	15.0
D1131	63.0	11.0	65.0	114.0	145.0	35.0	235.0	288.0	93.0	2.0	1.0	2.0
D0363			29.0	267.0	171.0							
D1132		14.0	7.0	7.0		3.0		7.0	4.0			
D0364	5.0	1.0		1.0	3.0			4.0	10.0	21.0	13.0	1.0
D1133	9.0	7.0	15.0	9.0	7.0	8.0	18.0	11.0	16.0	5.0	4.0	11.0
D1135		2.0	2.0					1.0	1.0			
D0366	4.0	86.0	57.0	50.0	14.0						12.0	15.0
D1137	22.0	5.0	5.0	13.0	13.0	11.0	5.0	4.0	4.0		1.0	7.0
D1138	372.0	163.0	146.0	232.0	236.0	392.0	221.0	281.0	92.0			206.0
D1139	38.0	91.0	80.0	166.0	42.0	78.0	80.0	46.0	17.0	8.0	11.0	
D1140									48.0			
D1142	2.0			3.0		1.0		6.0	96.0	139.0	161.0	9.0
D0369	112.0	73.0	94.0	57.0	58.0	31.0	21.0	15.0	83.0	103.0	219.0	133.0
D1145	32.0	54.0	23.0	51.0	63.0	34.0	48.0	94.0	23.0	7.0	9.0	16.0
D1146	20.0	26.0	33.0	38.0	12.0		1.0	12.0	19.0	24.0	22.0	18.0
D1147		2.0	1.0					3.0	3.0	1.0	1.0	1.0
D1148	23.0	8.0	1.0		1.0	10.0			59.0	366.0	250.0	55.0
D0371	5.0	2.0	26.0	72.0	14.0						7.0	4.0
D1151	122.0	401.0	222.0	211.0	184.0	61.0	123.0	187.0	69.0	129.0	25.0	27.0
D1152	9.0	11.0								75.0	64.0	39.0
D1153	43.0	16.0	8.0	51.0	13.0	19.0	25.0	32.0	6.0	44.0	40.0	36.0
D0373	130.0	49.0	50.0	43.0	2.0					288.0	427.0	211.0
D0374	52.0	68.0	83.0	48.0	77.0					49.0	172.0	41.0
D1154	204.0	202.0	170.0	217.0	240.0	243.0	274.0	222.0	60.0	60.0	92.0	96.0
D0375		5.0	453.0	462.0	66.0							
D0376	20.0									44.0	51.0	24.0
D1155	28.0	22.0	13.0	1.0	2.0					58.0	50.0	126.0
D1157	19.0	15.0	11.0	44.0	31.0	22.0	29.0	25.0	5.0	25.0	26.0	23.0
D0377	23.0	16.0	90.0	7.0	5.0					165.0	172.0	55.0
D1158	43.0	52.0	20.0	19.0	20.0	78.0	140.0	24.0	9.0	17.0	5.0	61.0
D0378	587.0	438.0	522.0	395.0	462.0							142.0
D1160	7.0		2.0	1.0						13.0	34.0	3.0
D1162	177.0	500.0	266.0	68.0	101.0	70.0	44.0	58.0	6.0	6.0	287.0	282.0
D1163		12.0	43.0	6.0	14.0	6.0	1.0	6.0			1.0	2.0
D1164	206.0	144.0	216.0	157.0	140.0	180.0	176.0	127.0	45.0			311.0
D1165											1.0	
D0380	34.0	6.0	5.0		6.0						17.0	33.0
D0382	508.0	277.0	477.0	427.0	614.0							235.0
D0383	20.0	4.0	5.0	1.0	1.0						15.0	27.0
D1166	8.0	28.0	69.0	420.0	123.0	50.0	160.0	159.0	38.0		14.0	25.0
D1167	1.0	8.0	2.0	6.0	8.0		2.0				7.0	14.0
D0386			2.0	2.0							1.0	
D0387		3.0	165.0	366.0	659.0							
D0389	508.0	679.0	409.0	586.0	180.0							
D0390	22.0	8.0	18.0	5.0	3.0							5.0
D1168	12.0		15.0	11.0	39.0	13.0	12.0	7.0	4.0			4.0
D1169						23.0	89.0	70.0	28.0			
D1170					121.0	510.0	679.0	875.0	274.0			
D1171				3.0	13.0	32.0	3.0	12.0	2.0			
D1172	61.0	37.0	167.0	46.0	41.0	52.0	41.0	69.0	39.0			27.0
D0394	310.0	92.0	62.0	13.0	33.0							78.0
D0395	380.0	78.0	122.0	14.0	2.0							512.0
D1174				173.0	362.0	462.0	621.0	423.0	178.0			
D0398	277.0	119.0	143.0	438.0	313.0							34.0
D0400		1.0		7.0	1.0							
D0402	28.0	1.0		8.0	1.0							
D1176	208.0	154.0	67.0	23.0	46.0	60.0	108.0	89.0	21.0			
D0403	71.0	26.0	316.0	5.0								
D0405	4.0											
D1178	22.0											
D0406			2.0									
D0407	118.0	115.0	180.0	303.0	322.0							
D0408	88.0	100.0	45.0	123.0	51.0							
D1179	18.0	9.0	70.0	43.0	145.0	39.0	28.0	13.0				
D1180						30.0	247.0	523.0	226.0			
D0410	70.0	149.0	114.0	12.0	54.0							
D1181	98.0	406.0	365.0	350.0	17.0		16.0		6.0			
D0411	15.0	78.0	63.0	49.0	31.0							
D1185		20.0	213.0	84.0	33.0	24.0	45.0	81.0	27.0			
D1186		11.0	5.0	2.0		1.0						
D0413		11.0	15.0	27.0	36.0							
D0414		15.0	83.0	86.0	89.0							
D0415		6.0	21.0	47.0	51.0							
D0417			60.0	16.0	16.0							
D0419			48.0	212.0	303.0							
D0420			57.0									
D0421			10.0									
D0422			3.0	5.0	3.0							
D0423			9.0									
D1190				5.0	21.0	18.0	11.0	15.0	1.0			
D0424			11.0	7.0	3.0							
D1191						206.0	326.0	202.0	57.0			
D1193			142.0	368.0	388.0	403.0	136.0	215.0	43.0			
D1194						23.0	25.0	48.0	4.0			
D0426				16.0	8.0							
D0427			73.0	232.0	244.0							
D1198			5.0	24.0	25.0	2.0	8.0		1.0			
D1202				9.0	5.0	6.0	4.0	5.0				
D1204					3.0	1.0	4.0	3.0	2.0			
D1205						429.0	666.0	1008.0	195.0			
D1206				19.0	165.0	164.0	97.0	66.0	5.0			
D0432				1.0	27.0							
D0433					207.0							
D1207					8.0							
D1208					1.0	10.0	3.0	3.0	1.0			
D1209					5.0	121.0	167.0	242.0	105.0			
D0436					23.0	110.0	181.0	75.0	20.0			
D0437					4.0	23.0	18.0	39.0	2.0			
D0439						16.0	3.0					
D0444							39.0	42.0	6.0			
D0449								10.0	3.0			
